order_id,user_id,product_id,order_date,quantity,total_amount
47590,1,12,20-06-2025,5,174.95
47597,275,12,28-01-2025,5,174.95
47908,99,12,16-08-2024,5,174.95
48188,74,30,01-06-2026,5,174.95
48242,359,12,31-10-2024,5,174.95
48658,483,12,06-08-2025,5,174.95
49332,387,12,10-04-2026,5,174.95
49426,136,12,26-05-2026,5,174.95
49593,42,12,17-04-2026,5,174.95
49773,21,12,31-10-2025,5,174.95
49811,201,30,09-10-2025,5,174.95
49973,27,12,21-05-2026,5,174.95
7,333,20,03-03-2026,2,159.98
48,124,20,04-03-2026,2,159.98
300,1,20,29-05-2026,2,159.98
322,5,20,17-03-2025,2,159.98
351,238,20,05-01-2026,2,159.98
1043,38,31,03-06-2026,2,159.98
1162,5,20,14-04-2026,2,159.98
1319,3,31,10-05-2026,2,159.98
1466,427,20,14-11-2025,2,159.98
1513,69,31,06-09-2024,2,159.98
1728,118,31,30-10-2024,2,159.98
1899,14,20,11-12-2024,2,159.98
2351,11,31,06-05-2026,2,159.98
2675,45,31,13-07-2025,2,159.98
2823,166,20,17-05-2026,2,159.98
2864,59,20,03-03-2026,2,159.98
2919,1,20,29-01-2026,2,159.98
2934,481,20,14-06-2025,2,159.98
3015,222,20,26-10-2025,2,159.98
3465,1,31,10-09-2025,2,159.98
4231,458,31,24-02-2026,2,159.98
4375,321,31,31-05-2026,2,159.98
4530,30,31,09-08-2025,2,159.98
5128,7,31,26-06-2025,2,159.98
5436,110,20,29-04-2026,2,159.98
5486,61,20,28-05-2026,2,159.98
5600,356,20,03-04-2026,2,159.98
6170,50,20,06-12-2025,2,159.98
6244,3,31,02-03-2026,2,159.98
6414,43,31,27-01-2026,2,159.98
6480,68,20,04-04-2026,2,159.98
6611,53,31,19-04-2026,2,159.98
6633,179,31,01-03-2026,2,159.98
6797,28,20,26-10-2025,2,159.98
6912,444,31,29-03-2026,2,159.98
6918,50,31,13-10-2025,2,159.98
6932,47,20,30-04-2026,2,159.98
7273,102,20,28-03-2026,2,159.98
7376,302,20,16-02-2025,2,159.98
7435,270,31,11-11-2025,2,159.98
7496,50,20,27-05-2025,2,159.98
7617,230,31,21-08-2025,2,159.98
7834,114,20,06-02-2026,2,159.98
8025,98,20,01-08-2024,2,159.98
8849,2,20,06-11-2025,2,159.98
8929,2,20,25-05-2026,2,159.98
9357,8,31,25-04-2026,2,159.98
9793,146,31,16-06-2025,2,159.98
9820,357,20,25-02-2025,2,159.98
9949,28,20,20-03-2026,2,159.98
10450,15,31,15-03-2026,2,159.98
11101,90,20,05-06-2026,2,159.98
11127,297,31,09-02-2026,2,159.98
11257,202,20,23-05-2026,2,159.98
11467,54,31,07-12-2025,2,159.98
11488,1,31,25-07-2025,2,159.98
12307,87,20,07-04-2025,2,159.98
12363,139,31,02-04-2025,2,159.98
12469,32,31,14-02-2026,2,159.98
12504,204,31,23-05-2026,2,159.98
12629,416,31,02-04-2026,2,159.98
12733,478,31,26-05-2026,2,159.98
12741,411,20,05-01-2026,2,159.98
12816,5,20,15-09-2025,2,159.98
12888,403,20,05-05-2026,2,159.98
13152,5,20,16-03-2025,2,159.98
13257,374,20,04-04-2026,2,159.98
13314,47,31,21-03-2026,2,159.98
13326,131,31,12-03-2026,2,159.98
13752,84,31,04-06-2026,2,159.98
14004,31,20,08-06-2025,2,159.98
14316,15,20,09-03-2026,2,159.98
14825,34,20,20-05-2026,2,159.98
14862,151,20,26-12-2024,2,159.98
14948,263,31,31-05-2026,2,159.98
15034,91,31,18-05-2026,2,159.98
15051,119,20,22-05-2025,2,159.98
15113,90,20,17-05-2025,2,159.98
15200,207,20,16-01-2025,2,159.98
15285,50,20,13-09-2025,2,159.98
15519,6,20,13-05-2026,2,159.98
15557,48,31,03-11-2025,2,159.98
15862,236,31,26-02-2026,2,159.98
16274,18,31,14-02-2026,2,159.98
16311,357,31,13-04-2025,2,159.98
16390,90,31,13-09-2025,2,159.98
17288,362,31,29-03-2025,2,159.98
17593,32,31,10-05-2026,2,159.98
17841,120,20,24-02-2025,2,159.98
17848,27,31,09-09-2025,2,159.98
17872,155,20,26-01-2026,2,159.98
18030,1,20,22-12-2024,2,159.98
18197,35,31,03-12-2025,2,159.98
18228,6,20,27-05-2026,2,159.98
18501,45,20,14-10-2024,2,159.98
18600,4,20,13-12-2025,2,159.98
19237,430,20,01-03-2025,2,159.98
19571,47,31,02-06-2026,2,159.98
19692,279,31,26-04-2026,2,159.98
19797,33,31,30-04-2026,2,159.98
19987,45,20,01-12-2025,2,159.98
21066,3,31,28-10-2025,2,159.98
21074,78,31,23-04-2025,2,159.98
21285,5,20,24-12-2024,2,159.98
21511,61,20,10-05-2026,2,159.98
21565,69,20,19-04-2025,2,159.98
21786,2,20,30-04-2026,2,159.98
22405,319,31,11-03-2026,2,159.98
22648,6,31,14-05-2026,2,159.98
22683,1,31,15-02-2025,2,159.98
23439,51,31,24-10-2025,2,159.98
23775,24,31,02-11-2025,2,159.98
24066,450,20,01-04-2026,2,159.98
24141,28,20,02-04-2026,2,159.98
24159,239,31,21-12-2025,2,159.98
24582,71,20,24-02-2026,2,159.98
24842,35,20,03-04-2026,2,159.98
24896,219,20,20-01-2026,2,159.98
25038,29,31,14-12-2025,2,159.98
25059,260,20,22-02-2025,2,159.98
25127,23,20,05-10-2025,2,159.98
25164,229,31,12-04-2026,2,159.98
25764,185,31,13-09-2025,2,159.98
26016,256,31,16-01-2026,2,159.98
26620,162,31,10-04-2026,2,159.98
27106,39,20,05-03-2025,2,159.98
27642,5,20,19-04-2026,2,159.98
27819,15,31,30-01-2026,2,159.98
28055,34,31,08-06-2025,2,159.98
28140,222,31,17-08-2024,2,159.98
28304,357,31,10-10-2025,2,159.98
28328,4,20,05-03-2026,2,159.98
28800,106,31,26-01-2026,2,159.98
29244,189,31,08-11-2025,2,159.98
29305,71,20,25-05-2026,2,159.98
29412,166,20,15-04-2026,2,159.98
29491,4,20,14-03-2026,2,159.98
29527,218,20,15-12-2025,2,159.98
29675,100,20,31-05-2026,2,159.98
30028,150,31,12-05-2026,2,159.98
30387,1,31,29-11-2024,2,159.98
30417,108,20,15-03-2026,2,159.98
30621,49,20,16-05-2025,2,159.98
30830,447,20,27-05-2026,2,159.98
30903,24,20,15-01-2026,2,159.98
30938,2,20,25-09-2025,2,159.98
31006,9,20,27-04-2026,2,159.98
31253,40,31,29-04-2026,2,159.98
31485,12,20,23-04-2026,2,159.98
31978,67,31,01-05-2026,2,159.98
32688,123,31,28-01-2026,2,159.98
32756,344,20,14-03-2026,2,159.98
32974,165,20,30-03-2026,2,159.98
33143,5,31,26-01-2026,2,159.98
33406,7,31,27-08-2024,2,159.98
33644,14,20,04-01-2026,2,159.98
33707,2,20,08-09-2025,2,159.98
34238,5,31,24-10-2024,2,159.98
34576,23,31,12-05-2026,2,159.98
34609,403,20,14-05-2026,2,159.98
34717,11,20,05-12-2025,2,159.98
34810,234,20,28-02-2026,2,159.98
35214,439,20,13-04-2026,2,159.98
35242,3,31,06-01-2026,2,159.98
35251,11,31,01-11-2025,2,159.98
35285,53,20,25-01-2026,2,159.98
35368,4,31,13-07-2025,2,159.98
35658,176,31,14-05-2026,2,159.98
36062,63,20,26-03-2026,2,159.98
36076,25,20,25-04-2025,2,159.98
36406,16,20,09-10-2025,2,159.98
36531,121,20,29-06-2025,2,159.98
36602,206,20,14-09-2025,2,159.98
36617,27,31,09-05-2025,2,159.98
36722,130,20,24-04-2026,2,159.98
36748,30,31,27-10-2025,2,159.98
36894,5,20,05-09-2024,2,159.98
37014,444,20,05-04-2026,2,159.98
37087,28,20,16-10-2025,2,159.98
37205,68,20,28-09-2025,2,159.98
37265,1,20,27-07-2025,2,159.98
37273,104,20,25-10-2025,2,159.98
37303,2,20,26-10-2025,2,159.98
37305,19,31,11-05-2026,2,159.98
37384,416,20,22-03-2026,2,159.98
37586,109,20,20-03-2026,2,159.98
37665,14,20,13-09-2025,2,159.98
37866,94,31,17-09-2025,2,159.98
38349,27,31,01-01-2025,2,159.98
38756,30,20,25-04-2025,2,159.98
38949,303,20,05-06-2026,2,159.98
39383,65,20,07-10-2025,2,159.98
39450,36,31,10-05-2026,2,159.98
39475,201,20,06-10-2025,2,159.98
39808,15,20,20-01-2026,2,159.98
39914,65,31,16-01-2026,2,159.98
40281,60,20,18-07-2025,2,159.98
40297,43,31,22-09-2025,2,159.98
40332,422,31,17-01-2025,2,159.98
40418,286,31,05-05-2026,2,159.98
40460,93,20,04-03-2025,2,159.98
40514,37,20,05-03-2026,2,159.98
40712,297,20,11-11-2025,2,159.98
41179,18,20,13-02-2026,2,159.98
41221,395,20,11-05-2026,2,159.98
41828,63,20,15-05-2026,2,159.98
42078,432,20,25-04-2026,2,159.98
43094,453,31,25-05-2026,2,159.98
43250,217,20,11-03-2025,2,159.98
43275,377,20,28-06-2025,2,159.98
43353,17,20,19-05-2026,2,159.98
43416,27,20,15-06-2025,2,159.98
43480,143,20,28-02-2026,2,159.98
43535,18,31,16-12-2024,2,159.98
43654,2,20,06-11-2025,2,159.98
43772,18,20,08-12-2024,2,159.98
44107,59,20,10-07-2025,2,159.98
44303,134,31,26-11-2025,2,159.98
44442,7,20,21-05-2026,2,159.98
45056,8,20,11-03-2026,2,159.98
45360,7,20,23-09-2025,2,159.98
45383,38,20,19-05-2026,2,159.98
45436,6,31,19-05-2026,2,159.98
45471,66,20,24-02-2026,2,159.98
45510,45,20,01-04-2026,2,159.98
45774,2,31,19-09-2025,2,159.98
45899,152,31,23-12-2025,2,159.98
46674,9,20,19-05-2026,2,159.98
46907,118,20,16-07-2025,2,159.98
47152,292,31,28-01-2026,2,159.98
47280,255,20,18-04-2026,2,159.98
47281,3,31,22-03-2026,2,159.98
47410,206,20,31-08-2025,2,159.98
47482,4,20,03-05-2026,2,159.98
47958,46,20,16-11-2025,2,159.98
48100,71,20,03-02-2026,2,159.98
48219,88,31,05-06-2026,2,159.98
48434,118,20,27-12-2024,2,159.98
48470,357,20,29-04-2026,2,159.98
48659,5,31,14-10-2025,2,159.98
48860,492,20,05-01-2026,2,159.98
48918,102,31,20-04-2026,2,159.98
48937,2,20,22-05-2026,2,159.98
49152,31,31,21-03-2026,2,159.98
49210,2,31,21-03-2026,2,159.98
49370,121,20,16-03-2025,2,159.98
49464,9,31,03-01-2026,2,159.98
49611,32,20,23-05-2026,2,159.98
49618,350,20,06-09-2025,2,159.98
49833,137,20,22-02-2026,2,159.98
49940,418,20,29-10-2025,2,159.98
170,103,8,24-03-2026,4,159.96
320,146,8,10-04-2026,4,159.96
450,18,8,21-02-2025,4,159.96
492,82,47,22-03-2026,4,159.96
911,67,8,12-03-2026,4,159.96
1054,103,8,21-03-2026,4,159.96
1077,5,8,28-11-2024,4,159.96
1208,466,47,15-07-2025,4,159.96
1533,483,47,01-05-2026,4,159.96
1567,29,8,08-05-2025,4,159.96
1992,43,8,17-06-2025,4,159.96
2153,1,8,23-10-2025,4,159.96
2155,22,8,11-03-2026,4,159.96
2197,318,47,27-01-2026,4,159.96
2269,21,8,13-07-2025,4,159.96
2281,241,8,20-12-2025,4,159.96
2327,17,8,24-04-2026,4,159.96
2442,137,8,15-05-2026,4,159.96
2518,28,8,23-01-2026,4,159.96
2591,31,8,18-05-2026,4,159.96
2723,30,8,23-01-2026,4,159.96
2735,192,8,21-05-2026,4,159.96
3346,1,8,04-06-2025,4,159.96
3516,128,47,01-06-2026,4,159.96
3605,409,47,16-03-2026,4,159.96
3614,5,8,23-11-2024,4,159.96
3797,403,8,31-05-2026,4,159.96
3831,205,8,06-01-2026,4,159.96
4195,4,8,03-12-2024,4,159.96
4203,4,47,12-08-2025,4,159.96
4251,398,8,03-12-2024,4,159.96
4252,284,8,09-03-2025,4,159.96
4347,67,47,14-01-2026,4,159.96
4504,312,8,08-05-2026,4,159.96
4704,1,8,19-10-2024,4,159.96
4887,7,8,23-02-2025,4,159.96
4922,499,47,06-05-2026,4,159.96
5052,121,8,15-08-2024,4,159.96
5176,7,8,28-07-2024,4,159.96
5195,3,8,13-04-2025,4,159.96
5507,1,47,16-03-2026,4,159.96
5595,402,8,19-05-2026,4,159.96
5650,65,8,21-01-2025,4,159.96
5975,29,47,29-08-2025,4,159.96
6000,3,8,06-09-2025,4,159.96
6484,23,8,13-05-2026,4,159.96
6520,383,8,18-05-2026,4,159.96
6761,21,8,24-12-2025,4,159.96
6793,76,8,05-06-2026,4,159.96
6969,208,8,20-05-2026,4,159.96
7053,25,8,30-05-2026,4,159.96
7098,1,47,20-03-2026,4,159.96
7099,3,47,22-04-2026,4,159.96
7136,1,8,16-04-2026,4,159.96
7517,302,47,05-02-2025,4,159.96
7586,111,47,30-01-2026,4,159.96
8289,26,8,29-12-2025,4,159.96
8349,251,8,07-12-2024,4,159.96
8379,60,8,19-09-2025,4,159.96
8461,80,8,07-08-2025,4,159.96
8561,1,8,30-05-2025,4,159.96
8638,88,8,05-06-2026,4,159.96
8745,80,8,18-05-2025,4,159.96
8858,299,8,29-07-2025,4,159.96
9066,80,47,04-06-2025,4,159.96
9633,202,47,20-03-2026,4,159.96
9842,347,8,07-12-2025,4,159.96
10354,37,8,25-09-2025,4,159.96
10484,89,8,01-06-2026,4,159.96
10548,444,8,19-05-2026,4,159.96
10635,25,47,11-10-2025,4,159.96
10764,18,8,25-02-2026,4,159.96
10797,358,8,15-05-2026,4,159.96
10924,12,8,17-07-2025,4,159.96
11419,15,47,10-08-2025,4,159.96
11826,37,8,30-05-2026,4,159.96
11853,248,47,12-01-2026,4,159.96
11876,77,8,07-05-2026,4,159.96
11980,71,8,28-02-2026,4,159.96
12013,48,8,11-10-2025,4,159.96
12018,2,8,16-02-2026,4,159.96
12169,5,8,23-07-2025,4,159.96
12259,50,8,23-05-2026,4,159.96
12488,1,8,18-10-2024,4,159.96
12760,90,47,02-04-2026,4,159.96
13246,19,8,10-04-2026,4,159.96
13269,46,8,16-01-2026,4,159.96
13407,434,47,04-01-2026,4,159.96
13435,411,47,13-12-2025,4,159.96
13680,1,8,21-12-2024,4,159.96
13689,1,8,19-12-2025,4,159.96
13709,37,8,26-02-2026,4,159.96
13839,5,8,27-03-2025,4,159.96
13863,80,8,03-03-2025,4,159.96
13992,1,47,17-01-2025,4,159.96
14024,80,47,26-05-2026,4,159.96
14077,166,47,10-02-2026,4,159.96
14091,112,47,31-10-2025,4,159.96
14110,475,47,13-05-2026,4,159.96
14152,104,8,16-03-2026,4,159.96
14213,287,8,30-05-2026,4,159.96
14237,11,8,08-01-2026,4,159.96
14370,59,8,09-10-2025,4,159.96
14398,442,47,03-04-2026,4,159.96
14525,157,8,19-01-2026,4,159.96
14548,455,8,22-05-2026,4,159.96
14620,84,8,02-06-2026,4,159.96
14714,473,8,10-05-2026,4,159.96
14729,29,8,10-10-2025,4,159.96
15096,431,8,01-06-2026,4,159.96
15186,336,47,14-01-2026,4,159.96
15351,50,8,23-05-2025,4,159.96
15378,83,47,25-05-2026,4,159.96
15494,158,8,27-02-2026,4,159.96
15630,321,8,04-06-2026,4,159.96
15986,483,8,03-03-2026,4,159.96
15989,2,8,18-03-2026,4,159.96
16016,148,8,20-11-2025,4,159.96
16101,266,8,14-09-2025,4,159.96
16146,462,47,06-10-2025,4,159.96
16200,82,8,12-05-2026,4,159.96
16408,336,8,06-12-2025,4,159.96
16425,13,8,10-03-2026,4,159.96
16479,1,8,12-02-2026,4,159.96
16815,76,8,05-06-2026,4,159.96
16955,345,47,17-05-2026,4,159.96
17458,235,47,12-12-2025,4,159.96
17493,367,47,26-01-2026,4,159.96
17798,2,8,02-06-2026,4,159.96
17912,117,8,20-05-2026,4,159.96
18039,310,8,04-06-2026,4,159.96
18445,103,8,03-04-2026,4,159.96
18481,366,8,27-09-2025,4,159.96
18515,366,47,17-01-2026,4,159.96
18588,61,8,19-10-2025,4,159.96
18623,1,8,16-07-2025,4,159.96
18763,14,8,10-11-2024,4,159.96
18818,62,8,16-09-2025,4,159.96
18889,499,47,02-05-2026,4,159.96
18901,52,47,22-03-2026,4,159.96
18988,10,8,25-01-2026,4,159.96
19250,120,8,12-07-2024,4,159.96
19275,289,8,28-03-2026,4,159.96
19484,1,8,17-02-2025,4,159.96
20054,86,8,17-05-2026,4,159.96
20058,164,8,22-02-2025,4,159.96
20189,94,47,16-07-2025,4,159.96
20251,433,8,29-03-2026,4,159.96
20394,2,8,25-04-2026,4,159.96
20410,462,8,18-01-2026,4,159.96
21080,498,8,13-05-2026,4,159.96
21193,28,8,19-10-2025,4,159.96
21253,5,8,26-02-2026,4,159.96
21358,5,8,26-12-2025,4,159.96
21427,334,8,22-01-2026,4,159.96
21484,46,8,09-01-2026,4,159.96
21616,367,8,17-03-2026,4,159.96
21760,19,8,04-04-2026,4,159.96
21817,424,8,27-04-2026,4,159.96
21867,276,8,05-01-2026,4,159.96
22117,114,8,13-02-2026,4,159.96
22276,4,8,22-05-2025,4,159.96
22702,10,8,30-04-2026,4,159.96
22828,211,8,03-06-2026,4,159.96
22939,2,8,03-10-2025,4,159.96
23136,26,8,27-10-2025,4,159.96
23269,57,47,27-12-2025,4,159.96
23293,9,8,05-05-2025,4,159.96
23421,26,8,18-09-2025,4,159.96
23538,27,8,12-12-2025,4,159.96
23575,301,8,03-06-2026,4,159.96
24025,110,8,16-04-2026,4,159.96
24114,41,8,24-02-2026,4,159.96
24244,440,8,29-05-2026,4,159.96
24265,80,8,13-10-2025,4,159.96
24283,379,47,04-06-2026,4,159.96
24442,310,8,03-03-2026,4,159.96
24479,1,8,16-12-2024,4,159.96
24504,42,8,31-05-2026,4,159.96
24511,103,47,03-06-2026,4,159.96
24917,353,8,21-01-2026,4,159.96
25238,15,8,22-05-2026,4,159.96
25286,96,8,29-12-2025,4,159.96
25329,326,8,24-10-2025,4,159.96
25433,9,8,06-01-2025,4,159.96
25591,413,8,10-05-2026,4,159.96
25960,4,8,20-09-2025,4,159.96
26250,197,47,23-08-2025,4,159.96
26325,7,47,16-08-2024,4,159.96
26400,3,8,08-03-2025,4,159.96
26489,11,8,24-10-2025,4,159.96
26585,122,8,11-05-2026,4,159.96
26607,485,8,01-02-2025,4,159.96
26689,61,8,23-05-2026,4,159.96
26707,12,8,27-04-2026,4,159.96
26814,65,8,09-05-2025,4,159.96
26837,446,8,10-08-2025,4,159.96
26892,53,8,25-04-2025,4,159.96
26958,43,8,18-05-2025,4,159.96
27034,88,8,31-05-2026,4,159.96
27051,27,8,15-05-2025,4,159.96
27143,1,8,05-06-2026,4,159.96
27158,31,8,25-02-2026,4,159.96
27260,151,8,20-07-2025,4,159.96
27395,56,8,16-05-2026,4,159.96
27417,217,8,07-09-2025,4,159.96
27427,35,8,06-12-2025,4,159.96
27612,27,47,26-07-2025,4,159.96
27625,62,8,16-09-2025,4,159.96
27686,136,8,05-09-2025,4,159.96
27929,41,47,16-04-2026,4,159.96
28101,250,8,23-04-2026,4,159.96
28129,145,47,25-03-2026,4,159.96
28494,30,8,03-07-2025,4,159.96
28585,4,8,11-09-2025,4,159.96
28713,424,47,20-08-2025,4,159.96
28817,42,47,09-01-2026,4,159.96
29104,202,47,12-03-2026,4,159.96
29228,8,8,09-04-2026,4,159.96
29323,59,8,16-04-2026,4,159.96
29481,327,47,23-09-2025,4,159.96
29637,2,8,26-11-2025,4,159.96
29660,16,47,01-02-2026,4,159.96
29694,500,8,02-07-2025,4,159.96
29723,278,8,04-10-2024,4,159.96
29781,398,8,14-01-2025,4,159.96
29788,140,8,28-05-2026,4,159.96
29917,75,8,24-09-2025,4,159.96
29967,10,8,28-11-2025,4,159.96
30513,175,8,08-02-2026,4,159.96
30679,2,8,27-09-2025,4,159.96
30833,83,8,02-05-2026,4,159.96
31185,403,47,05-05-2026,4,159.96
31374,135,47,28-04-2026,4,159.96
31386,32,8,01-06-2026,4,159.96
31704,454,47,15-04-2025,4,159.96
31902,2,47,30-09-2025,4,159.96
31911,168,8,06-05-2025,4,159.96
31912,1,8,26-10-2024,4,159.96
31977,1,8,17-11-2025,4,159.96
32019,137,47,28-02-2026,4,159.96
32211,314,8,09-05-2026,4,159.96
32274,29,8,24-02-2026,4,159.96
32368,194,8,13-05-2026,4,159.96
32385,86,47,04-06-2026,4,159.96
32518,13,8,23-01-2026,4,159.96
32651,348,47,30-12-2025,4,159.96
32791,418,8,29-03-2026,4,159.96
32856,95,47,11-02-2026,4,159.96
32874,1,8,27-05-2026,4,159.96
32877,430,8,13-10-2025,4,159.96
32891,4,8,29-04-2026,4,159.96
32968,23,8,25-12-2025,4,159.96
33302,243,8,10-02-2026,4,159.96
33721,94,8,12-11-2025,4,159.96
33951,18,8,26-04-2026,4,159.96
33970,131,47,24-02-2026,4,159.96
34103,2,8,06-01-2026,4,159.96
34314,421,8,28-11-2025,4,159.96
34491,12,8,28-02-2026,4,159.96
34502,252,8,28-01-2026,4,159.96
34521,214,47,18-03-2026,4,159.96
34545,2,8,03-02-2026,4,159.96
34846,63,8,06-01-2026,4,159.96
34882,15,47,04-08-2025,4,159.96
35177,75,47,13-07-2025,4,159.96
35416,353,8,11-02-2026,4,159.96
35517,22,8,30-05-2026,4,159.96
35736,115,47,10-03-2026,4,159.96
35884,3,8,18-02-2026,4,159.96
36023,25,8,11-07-2025,4,159.96
36166,173,8,02-02-2026,4,159.96
36467,136,47,12-10-2025,4,159.96
36492,2,47,17-11-2025,4,159.96
37243,69,8,04-06-2026,4,159.96
37610,143,8,08-03-2026,4,159.96
37710,128,47,05-06-2026,4,159.96
37720,3,8,05-06-2025,4,159.96
37792,20,8,12-11-2025,4,159.96
37828,98,8,15-12-2024,4,159.96
37831,32,8,11-02-2026,4,159.96
37994,156,8,11-05-2026,4,159.96
38311,1,47,12-11-2024,4,159.96
38802,16,8,31-10-2024,4,159.96
38963,41,47,26-05-2026,4,159.96
39059,91,8,16-11-2025,4,159.96
39292,1,8,23-10-2024,4,159.96
39295,28,8,10-10-2025,4,159.96
39298,6,8,02-06-2026,4,159.96
39324,467,8,03-05-2026,4,159.96
39355,7,8,12-04-2026,4,159.96
39965,258,8,10-05-2026,4,159.96
40013,391,47,19-08-2025,4,159.96
40152,296,8,15-02-2026,4,159.96
40206,50,8,20-03-2025,4,159.96
40217,194,8,05-05-2026,4,159.96
40649,127,8,22-04-2026,4,159.96
40927,26,47,21-07-2025,4,159.96
41035,83,8,07-11-2025,4,159.96
41153,421,8,11-07-2025,4,159.96
41177,62,8,07-02-2026,4,159.96
41248,61,8,11-09-2025,4,159.96
41349,34,47,03-04-2025,4,159.96
41376,9,8,15-03-2025,4,159.96
41379,400,8,05-06-2026,4,159.96
41684,39,8,18-10-2025,4,159.96
42130,1,8,03-11-2025,4,159.96
42289,153,8,04-05-2025,4,159.96
42303,8,8,13-03-2026,4,159.96
42306,13,47,06-04-2026,4,159.96
42360,19,8,04-04-2026,4,159.96
42603,6,8,13-05-2026,4,159.96
42951,26,8,16-08-2025,4,159.96
42976,481,8,03-01-2025,4,159.96
43199,261,8,23-04-2026,4,159.96
43247,143,8,26-01-2026,4,159.96
43248,483,8,26-09-2024,4,159.96
43341,63,8,30-03-2026,4,159.96
43410,446,8,27-01-2026,4,159.96
43444,89,8,05-06-2026,4,159.96
43518,352,47,27-05-2026,4,159.96
43669,18,8,26-03-2026,4,159.96
43783,301,8,31-05-2026,4,159.96
43887,3,8,19-11-2025,4,159.96
43902,108,8,22-04-2026,4,159.96
44030,22,8,07-12-2025,4,159.96
44217,11,8,25-03-2025,4,159.96
44323,2,8,20-11-2025,4,159.96
44534,134,47,31-12-2025,4,159.96
45194,251,8,30-12-2024,4,159.96
45218,1,47,27-05-2025,4,159.96
45275,13,8,15-04-2026,4,159.96
45348,77,8,15-04-2026,4,159.96
45447,7,8,26-01-2025,4,159.96
45827,356,8,06-03-2026,4,159.96
45836,53,8,17-04-2025,4,159.96
46011,373,47,02-05-2026,4,159.96
46040,3,8,28-05-2026,4,159.96
46096,474,8,12-02-2026,4,159.96
46265,236,47,08-03-2026,4,159.96
46267,16,8,19-01-2026,4,159.96
46354,56,47,20-10-2025,4,159.96
46504,270,8,14-11-2025,4,159.96
46565,1,8,29-09-2024,4,159.96
46602,18,8,24-10-2024,4,159.96
46611,11,47,04-06-2026,4,159.96
46642,115,8,24-03-2026,4,159.96
46949,101,8,14-06-2025,4,159.96
47002,198,47,10-05-2026,4,159.96
47123,448,8,31-05-2026,4,159.96
47378,3,8,14-02-2026,4,159.96
47418,11,47,01-02-2025,4,159.96
47527,377,8,07-11-2025,4,159.96
47733,183,8,05-06-2026,4,159.96
47827,389,8,02-03-2025,4,159.96
47955,5,8,21-01-2026,4,159.96
48007,57,8,07-03-2026,4,159.96
48373,19,8,06-04-2026,4,159.96
48420,337,8,18-01-2026,4,159.96
48606,83,8,12-02-2026,4,159.96
49149,253,8,03-06-2026,4,159.96
49155,103,47,30-05-2026,4,159.96
49164,146,8,17-09-2024,4,159.96
49244,4,8,22-03-2025,4,159.96
49432,41,8,25-04-2026,4,159.96
49604,9,8,24-01-2026,4,159.96
49669,11,8,19-02-2025,4,159.96
49757,127,8,11-05-2026,4,159.96
49823,7,8,24-09-2025,4,159.96
49826,25,8,16-10-2025,4,159.96
49951,205,47,03-10-2025,4,159.96
111,37,2,22-05-2026,1,149.99
120,8,2,20-02-2026,1,149.99
164,91,2,15-03-2026,1,149.99
177,49,2,05-10-2025,1,149.99
178,20,2,10-01-2026,1,149.99
218,392,2,29-10-2025,1,149.99
420,149,2,21-12-2025,1,149.99
452,3,2,22-06-2025,1,149.99
470,16,2,21-12-2024,1,149.99
632,58,45,22-04-2026,1,149.99
633,87,2,02-05-2026,1,149.99
641,1,2,10-04-2026,1,149.99
682,9,2,09-11-2025,1,149.99
690,117,2,03-02-2025,1,149.99
733,47,2,08-04-2026,1,149.99
963,65,2,19-01-2026,1,149.99
1118,13,45,26-02-2026,1,149.99
1163,3,2,15-02-2026,1,149.99
1190,78,2,30-05-2025,1,149.99
1235,404,45,20-03-2026,1,149.99
1250,8,2,23-05-2026,1,149.99
1307,5,2,12-05-2025,1,149.99
1330,179,2,22-03-2026,1,149.99
1338,209,2,23-05-2026,1,149.99
1353,213,2,06-11-2024,1,149.99
1402,101,2,06-11-2025,1,149.99
1405,239,2,31-08-2025,1,149.99
1585,38,2,07-05-2026,1,149.99
1591,67,2,06-03-2026,1,149.99
1599,289,45,24-03-2026,1,149.99
1648,382,2,31-01-2026,1,149.99
1657,143,2,21-02-2026,1,149.99
1923,1,2,30-05-2026,1,149.99
1963,306,2,25-03-2026,1,149.99
1984,390,2,12-05-2026,1,149.99
2045,96,2,08-11-2025,1,149.99
2154,47,2,02-06-2026,1,149.99
2250,168,2,22-09-2025,1,149.99
2282,32,2,18-04-2026,1,149.99
2295,200,2,12-03-2026,1,149.99
2534,330,2,20-05-2025,1,149.99
2537,1,2,27-06-2025,1,149.99
2593,259,2,05-12-2025,1,149.99
2722,157,2,18-04-2026,1,149.99
2738,8,2,07-05-2026,1,149.99
2773,16,2,23-01-2025,1,149.99
2796,1,2,18-09-2025,1,149.99
2914,53,2,14-05-2025,1,149.99
2924,1,2,15-03-2025,1,149.99
3104,259,2,01-11-2025,1,149.99
3153,170,2,21-03-2026,1,149.99
3175,3,2,23-08-2025,1,149.99
3190,101,2,18-10-2025,1,149.99
3438,146,2,05-11-2024,1,149.99
3522,26,2,19-07-2025,1,149.99
3575,212,2,15-12-2024,1,149.99
3814,4,2,10-11-2025,1,149.99
3933,1,45,30-05-2026,1,149.99
3993,260,2,15-09-2025,1,149.99
4142,279,45,08-05-2026,1,149.99
4146,1,2,18-10-2024,1,149.99
4159,323,2,30-09-2025,1,149.99
4204,300,2,25-07-2025,1,149.99
4234,317,2,13-04-2026,1,149.99
4271,64,2,09-04-2026,1,149.99
4353,1,2,21-02-2026,1,149.99
